item_id,order_id,product_id,quantity,unit_price,discount_pct_x,final_price,line_total,cost_total,customer_id,order_date,status,payment_method,discount_pct_y,shipping_cost,first_name,last_name,email,region,segment,acquisition_channel,registration_date,age,gender,product_name,category,subcategory,cost_price,rating,year,month,month_name,quarter,profit
ITEM0006396128,ORD0006396,PROD0129,2,1110.97,0.0,1110.97,2221.94,886.44,CUST00941,2024-10-02,Delivered,Debit Card,0.0,4.1,Rohit,Kumar,user941@email.com,North,B2C,Email,2024-09-24,48,Female,Jeans Basic,Clothing,Jeans,443.22,4.6,2024,10,Oct,2024Q4,1335.5
ITEM0006397031,ORD0006397,PROD0032,5,824.92,0.05,783.67,3918.35,3317.2,CUST00420,2024-09-18,Delivered,Credit Card,0.05,5.34,Suresh,Wilson,user420@email.com,North,B2C,Affiliate,2024-08-07,47,Other,Moisturizer Plus,Beauty,Moisturizer,663.44,3.6,2024,9,Sep,2024Q3,601.1500000000001
ITEM0006397060,ORD0006397,PROD0061,1,289.72,0.05,275.23,275.23,106.92,CUST00420,2024-09-18,Delivered,Credit Card,0.05,5.34,Suresh,Wilson,user420@email.com,North,B2C,Affiliate,2024-08-07,47,Other,Curtains Elite,Home & Garden,Curtains,106.92,4.0,2024,9,Sep,2024Q3,168.31
ITEM0006397064,ORD0006397,PROD0065,3,412.32,0.05,391.7,1175.1,455.34,CUST00420,2024-09-18,Delivered,Credit Card,0.05,5.34,Suresh,Wilson,user420@email.com,North,B2C,Affiliate,2024-08-07,47,Other,Dumbbell Set Elite,Sports,Dumbbell Set,151.78,4.9,2024,9,Sep,2024Q3,719.76
ITEM0006397045,ORD0006397,PROD0046,1,1156.23,0.05,1098.42,1098.42,338.91,CUST00420,2024-09-18,Delivered,Credit Card,0.05,5.34,Suresh,Wilson,user420@email.com,North,B2C,Affiliate,2024-08-07,47,Other,Speaker Pro,Electronics,Speaker,338.91,3.4,2024,9,Sep,2024Q3,759.51
ITEM0006397138,ORD0006397,PROD0139,3,762.92,0.05,724.77,2174.31,1699.56,CUST00420,2024-09-18,Delivered,Credit Card,0.05,5.34,Suresh,Wilson,user420@email.com,North,B2C,Affiliate,2024-08-07,47,Other,Coffee Maker Elite,Home & Garden,Coffee Maker,566.52,4.9,2024,9,Sep,2024Q3,474.75
ITEM0006398148,ORD0006398,PROD0149,1,1099.89,0.15,934.91,934.91,678.58,CUST00905,2024-03-07,Delivered,Credit Card,0.15,4.89,Ananya,Smith,user905@email.com,East,B2C,Organic Search,2023-09-02,22,Female,Football Elite,Sports,Football,678.58,2.9,2024,3,Mar,2024Q1,256.3299999999999
ITEM0006398145,ORD0006398,PROD0146,3,2155.57,0.15,1832.23,5496.69,1860.36,CUST00905,2024-03-07,Delivered,Credit Card,0.15,4.89,Ananya,Smith,user905@email.com,East,B2C,Organic Search,2023-09-02,22,Female,Running Shoes Plus,Sports,Running Shoes,620.12,4.1,2024,3,Mar,2024Q1,3636.33
ITEM0006400066,ORD0006400,PROD0067,2,926.45,0.0,926.45,1852.9,681.02,CUST00261,2024-12-15,Delivered,Wallet,0.0,2.98,Divya,Reddy,user261@email.com,West,B2C,Email,2024-10-23,28,Other,Cycling Helmet Ultra,Sports,Cycling Helmet,340.51,4.8,2024,12,Dec,2024Q4,1171.88
ITEM0006401050,ORD0006401,PROD0051,3,92.57,0.05,87.94,263.82,108.0,CUST01297,2024-01-25,Delivered,UPI,0.05,14.99,James,Wilson,user1297@email.com,East,B2C,Organic Search,2022-10-29,30,Male,Dress Plus,Clothing,Dress,36.0,4.3,2024,1,Jan,2024Q1,155.82
ITEM0006401146,ORD0006401,PROD0147,5,1147.03,0.05,1089.68,5448.4,2921.45,CUST01297,2024-01-25,Delivered,UPI,0.05,14.99,James,Wilson,user1297@email.com,East,B2C,Organic Search,2022-10-29,30,Male,Cycling Helmet Pro,Sports,Cycling Helmet,584.29,3.5,2024,1,Jan,2024Q1,2526.95
ITEM0006402085,ORD0006402,PROD0086,4,334.12,0.15,284.0,1136.0,973.96,CUST00470,2024-02-23,Delivered,PayPal,0.15,10.88,Rohit,Miller,user470@email.com,North,B2C,Direct,2023-10-29,58,Male,Speaker Ultra,Electronics,Speaker,243.49,3.3,2024,2,Feb,2024Q1,162.03999999999996
ITEM0006402081,ORD0006402,PROD0082,2,1452.3,0.15,1234.46,2468.92,1091.84,CUST00470,2024-02-23,Delivered,PayPal,0.15,10.88,Rohit,Miller,user470@email.com,North,B2C,Direct,2023-10-29,58,Male,Tablet Ultra,Electronics,Tablet,545.92,4.6,2024,2,Feb,2024Q1,1377.0800000000002
ITEM0006402068,ORD0006402,PROD0069,2,43.59,0.15,37.05,74.1,32.78,CUST00470,2024-02-23,Delivered,PayPal,0.15,10.88,Rohit,Miller,user470@email.com,North,B2C,Direct,2023-10-29,58,Male,Football Plus,Sports,Football,16.39,3.5,2024,2,Feb,2024Q1,41.31999999999999
ITEM0006403035,ORD0006403,PROD0036,1,66.81,0.0,66.81,66.81,25.85,CUST00178,2024-12-18,Delivered,UPI,0.0,11.64,Arjun,Taylor,user178@email.com,North,B2C,Social Media,2024-10-26,33,Male,Shampoo Pro,Beauty,Shampoo,25.85,2.8,2024,12,Dec,2024Q4,40.96
ITEM0006403109,ORD0006403,PROD0110,5,1848.39,0.0,1848.39,9241.95,3212.55,CUST00178,2024-12-18,Delivered,UPI,0.0,11.64,Arjun,Taylor,user178@email.com,North,B2C,Social Media,2024-10-26,33,Male,Backpack Elite,Sports,Backpack,642.51,4.5,2024,12,Dec,2024Q4,6029.400000000001
ITEM0006403141,ORD0006403,PROD0142,3,1191.56,0.0,1191.56,3574.68,1299.06,CUST00178,2024-12-18,Delivered,UPI,0.0,11.64,Arjun,Taylor,user178@email.com,North,B2C,Social Media,2024-10-26,33,Male,Plant Pot Elite,Home & Garden,Plant Pot,433.02,3.9,2024,12,Dec,2024Q4,2275.62
ITEM0006403107,ORD0006403,PROD0108,3,1414.25,0.0,1414.25,4242.75,1261.8,CUST00178,2024-12-18,Delivered,UPI,0.0,11.64,Arjun,Taylor,user178@email.com,North,B2C,Social Media,2024-10-26,33,Male,Tennis Racket Basic,Sports,Tennis Racket,420.6,4.8,2024,12,Dec,2024Q4,2980.95
ITEM0006403024,ORD0006403,PROD0025,4,646.45,0.0,646.45,2585.8,1060.08,CUST00178,2024-12-18,Delivered,UPI,0.0,11.64,Arjun,Taylor,user178@email.com,North,B2C,Social Media,2024-10-26,33,Male,Dumbbell Set Elite,Sports,Dumbbell Set,265.02,3.3,2024,12,Dec,2024Q4,1525.7200000000003
ITEM0006404134,ORD0006404,PROD0135,4,273.83,0.2,219.06,876.24,353.28,CUST00858,2022-11-10,Delivered,Net Banking,0.2,7.63,Oliver,Kumar,user858@email.com,North,B2C,Email,2022-09-12,58,Female,Shorts Plus,Clothing,Shorts,88.32,3.4,2022,11,Nov,2022Q4,522.96
ITEM0006404144,ORD0006404,PROD0145,2,1192.33,0.2,953.86,1907.72,986.02,CUST00858,2022-11-10,Delivered,Net Banking,0.2,7.63,Oliver,Kumar,user858@email.com,North,B2C,Email,2022-09-12,58,Female,Dumbbell Set Plus,Sports,Dumbbell Set,493.01,3.0,2022,11,Nov,2022Q4,921.7
ITEM0006405141,ORD0006405,PROD0142,2,1191.56,0.0,1191.56,2383.12,866.04,CUST01067,2024-03-06,Delivered,Debit Card,0.0,2.97,Mia,Joshi,user1067@email.com,Central,B2B,Email,2022-06-03,41,Other,Plant Pot Elite,Home & Garden,Plant Pot,433.02,3.9,2024,3,Mar,2024Q1,1517.08
ITEM0006405133,ORD0006405,PROD0134,3,270.81,0.0,270.81,812.43,245.43,CUST01067,2024-03-06,Delivered,Debit Card,0.0,2.97,Mia,Joshi,user1067@email.com,Central,B2B,Email,2022-06-03,41,Other,Hoodie Ultra,Clothing,Hoodie,81.81,3.7,2024,3,Mar,2024Q1,567.0
ITEM0006405087,ORD0006405,PROD0088,5,368.86,0.0,368.86,1844.3,596.55,CUST01067,2024-03-06,Delivered,Debit Card,0.0,2.97,Mia,Joshi,user1067@email.com,Central,B2B,Email,2022-06-03,41,Other,T-Shirt Plus,Clothing,T-Shirt,119.31,4.5,2024,3,Mar,2024Q1,1247.75
ITEM0006406082,ORD0006406,PROD0083,5,1403.5,0.1,1263.15,6315.75,2871.45,CUST01049,2022-12-10,Delivered,Wallet,0.1,2.42,Priya,Verma,user1049@email.com,East,B2C,Social Media,2022-09-11,21,Female,Headphones Ultra,Electronics,Headphones,574.29,4.6,2022,12,Dec,2022Q4,3444.3
ITEM0006407055,ORD0006407,PROD0056,1,63.12,0.1,56.81,56.81,27.66,CUST00061,2023-11-26,Delivered,Debit Card,0.1,9.06,Liam,Jones,user61@email.com,East,B2C,Affiliate,2022-11-07,32,Male,Sofa Plus,Home & Garden,Sofa,27.66,3.5,2023,11,Nov,2023Q4,29.150000000000002
ITEM0006408085,ORD0006408,PROD0086,1,334.12,0.0,334.12,334.12,243.49,CUST01492,2024-05-05,Delivered,Debit Card,0.0,1.0,Deepa,Gupta,user1492@email.com,South,Enterprise,Direct,2024-02-20,58,Other,Speaker Ultra,Electronics,Speaker,243.49,3.3,2024,5,May,2024Q2,90.63
ITEM0006408123,ORD0006408,PROD0124,4,2131.0,0.0,2131.0,8524.0,2807.16,CUST01492,2024-05-05,Delivered,Debit Card,0.0,1.0,Deepa,Gupta,user1492@email.com,South,Enterprise,Direct,2024-02-20,58,Other,Smartwatch Ultra,Electronics,Smartwatch,701.79,4.9,2024,5,May,2024Q2,5716.84
ITEM0006408086,ORD0006408,PROD0087,3,1509.16,0.0,1509.16,4527.48,1764.3,CUST01492,2024-05-05,Delivered,Debit Card,0.0,1.0,Deepa,Gupta,user1492@email.com,South,Enterprise,Direct,2024-02-20,58,Other,Monitor Pro,Electronics,Monitor,588.1,4.4,2024,5,May,2024Q2,2763.1799999999994
ITEM0006409114,ORD0006409,PROD0115,2,1436.45,0.0,1436.45,2872.9,990.08,CUST00481,2024-05-15,Delivered,Wallet,0.0,6.16,Kavya,Sharma,user481@email.com,East,B2C,Referral,2024-04-21,42,Other,Foundation Plus,Beauty,Foundation,495.04,4.6,2024,5,May,2024Q2,1882.8200000000002
ITEM0006410131,ORD0006410,PROD0132,4,1288.83,0.0,1288.83,5155.32,2963.12,CUST00215,2023-08-22,Delivered,Wallet,0.0,5.51,Sneha,Mehta,user215@email.com,East,B2C,Direct,2023-01-03,27,Other,Sneakers Ultra,Clothing,Sneakers,740.78,2.7,2023,8,Aug,2023Q3,2192.2
ITEM0006411067,ORD0006411,PROD0068,4,1822.5,0.0,1822.5,7290.0,2398.44,CUST01511,2024-05-08,Delivered,Wallet,0.0,13.84,Kiran,Joshi,user1511@email.com,Central,B2C,Affiliate,2022-09-06,50,Female,Tennis Racket Pro,Sports,Tennis Racket,599.61,3.0,2024,5,May,2024Q2,4891.5599999999995
ITEM0006411102,ORD0006411,PROD0103,1,768.74,0.0,768.74,768.74,534.17,CUST01511,2024-05-08,Delivered,Wallet,0.0,13.84,Kiran,Joshi,user1511@email.com,Central,B2C,Affiliate,2022-09-06,50,Female,Bookshelf Basic,Home & Garden,Bookshelf,534.17,4.0,2024,5,May,2024Q2,234.57000000000005
ITEM0006411026,ORD0006411,PROD0027,5,2013.38,0.0,2013.38,10066.9,3199.4,CUST01511,2024-05-08,Delivered,Wallet,0.0,13.84,Kiran,Joshi,user1511@email.com,Central,B2C,Affiliate,2022-09-06,50,Female,Cycling Helmet Pro,Sports,Cycling Helmet,639.88,4.8,2024,5,May,2024Q2,6867.5
ITEM0006411030,ORD0006411,PROD0031,1,2463.62,0.0,2463.62,2463.62,759.06,CUST01511,2024-05-08,Delivered,Wallet,0.0,13.84,Kiran,Joshi,user1511@email.com,Central,B2C,Affiliate,2022-09-06,50,Female,Water Bottle Basic,Sports,Water Bottle,759.06,3.2,2024,5,May,2024Q2,1704.56
ITEM0006412139,ORD0006412,PROD0140,1,1547.37,0.1,1392.63,1392.63,457.95,CUST01670,2024-02-16,Delivered,Debit Card,0.1,5.32,Arjun,Gupta,user1670@email.com,South,B2C,Social Media,2024-02-09,63,Other,Rug Pro,Home & Garden,Rug,457.95,4.0,2024,2,Feb,2024Q1,934.6800000000001
ITEM0006412103,ORD0006412,PROD0104,3,727.13,0.1,654.42,1963.26,911.34,CUST01670,2024-02-16,Delivered,Debit Card,0.1,5.32,Arjun,Gupta,user1670@email.com,South,B2C,Social Media,2024-02-09,63,Other,Yoga Mat Basic,Sports,Yoga Mat,303.78,4.0,2024,2,Feb,2024Q1,1051.92
ITEM0006413137,ORD0006413,PROD0138,1,50.39,0.0,50.39,50.39,22.58,CUST00086,2024-11-27,Delivered,Credit Card,0.0,12.92,Shreya,Davis,user86@email.com,Central,B2B,Email,2023-10-13,32,Female,Blender Pro,Home & Garden,Blender,22.58,3.4,2024,11,Nov,2024Q4,27.810000000000002
ITEM0006413004,ORD0006413,PROD0005,4,1278.86,0.0,1278.86,5115.44,2656.96,CUST00086,2024-11-27,Delivered,Credit Card,0.0,12.92,Shreya,Davis,user86@email.com,Central,B2B,Email,2023-10-13,32,Female,Camera Elite,Electronics,Camera,664.24,3.9,2024,11,Nov,2024Q4,2458.4799999999996
ITEM0006413049,ORD0006413,PROD0050,1,678.16,0.0,678.16,678.16,453.84,CUST00086,2024-11-27,Delivered,Credit Card,0.0,12.92,Shreya,Davis,user86@email.com,Central,B2B,Email,2023-10-13,32,Female,Jacket Plus,Clothing,Jacket,453.84,4.2,2024,11,Nov,2024Q4,224.32
ITEM0006414015,ORD0006414,PROD0016,4,517.31,0.0,517.31,2069.24,1335.8,CUST00711,2023-11-16,Delivered,PayPal,0.0,6.94,Anjali,Taylor,user711@email.com,West,B2C,Social Media,2022-08-14,32,Female,Sofa Plus,Home & Garden,Sofa,333.95,3.2,2023,11,Nov,2023Q4,733.4399999999998
ITEM0006414063,ORD0006414,PROD0064,1,1063.77,0.0,1063.77,1063.77,575.23,CUST00711,2023-11-16,Delivered,PayPal,0.0,6.94,Anjali,Taylor,user711@email.com,West,B2C,Social Media,2022-08-14,32,Female,Yoga Mat Ultra,Sports,Yoga Mat,575.23,3.1,2023,11,Nov,2023Q4,488.53999999999996
ITEM0006415116,ORD0006415,PROD0117,2,318.31,0.1,286.48,572.96,306.04,CUST00422,2022-12-22,Delivered,PayPal,0.1,9.59,Pooja,Reddy,user422@email.com,North,B2C,Referral,2022-07-03,27,Other,Face Mask Elite,Beauty,Face Mask,153.02,4.3,2022,12,Dec,2022Q4,266.92
ITEM0006415019,ORD0006415,PROD0020,4,1807.57,0.1,1626.81,6507.24,2477.2,CUST00422,2022-12-22,Delivered,PayPal,0.1,9.59,Pooja,Reddy,user422@email.com,North,B2C,Referral,2022-07-03,27,Other,Rug Plus,Home & Garden,Rug,619.3,3.3,2022,12,Dec,2022Q4,4030.04
ITEM0006415011,ORD0006415,PROD0012,4,2573.2,0.1,2315.88,9263.52,3047.52,CUST00422,2022-12-22,Delivered,PayPal,0.1,9.59,Pooja,Reddy,user422@email.com,North,B2C,Referral,2022-07-03,27,Other,Sneakers Basic,Clothing,Sneakers,761.88,4.9,2022,12,Dec,2022Q4,6216.0
ITEM0006415015,ORD0006415,PROD0016,4,517.31,0.1,465.58,1862.32,1335.8,CUST00422,2022-12-22,Delivered,PayPal,0.1,9.59,Pooja,Reddy,user422@email.com,North,B2C,Referral,2022-07-03,27,Other,Sofa Plus,Home & Garden,Sofa,333.95,3.2,2022,12,Dec,2022Q4,526.52
ITEM0006416142,ORD0006416,PROD0143,3,873.41,0.0,873.41,2620.23,1226.46,CUST01879,2023-02-05,Delivered,Wallet,0.0,11.23,Rohit,Patel,user1879@email.com,Central,B2B,Affiliate,2023-01-29,63,Female,Bookshelf Ultra,Home & Garden,Bookshelf,408.82,4.0,2023,2,Feb,2023Q1,1393.77
ITEM0006416016,ORD0006416,PROD0017,5,997.27,0.0,997.27,4986.35,2258.3,CUST01879,2023-02-05,Delivered,Wallet,0.0,11.23,Rohit,Patel,user1879@email.com,Central,B2B,Affiliate,2023-01-29,63,Female,Lamp Elite,Home & Garden,Lamp,451.66,3.9,2023,2,Feb,2023Q1,2728.05
ITEM0006418015,ORD0006418,PROD0016,1,517.31,0.1,465.58,465.58,333.95,CUST01662,2022-07-31,Delivered,PayPal,0.1,2.71,Anjali,Miller,user1662@email.com,West,B2C,Organic Search,2022-02-14,53,Male,Sofa Plus,Home & Garden,Sofa,333.95,3.2,2022,7,Jul,2022Q3,131.63
ITEM0006418007,ORD0006418,PROD0008,4,949.0,0.1,854.1,3416.4,2259.8,CUST01662,2022-07-31,Delivered,PayPal,0.1,2.71,Anjali,Miller,user1662@email.com,West,B2C,Organic Search,2022-02-14,53,Male,T-Shirt Elite,Clothing,T-Shirt,564.95,4.6,2022,7,Jul,2022Q3,1156.6
ITEM0006419071,ORD0006419,PROD0072,2,1033.36,0.15,878.36,1756.72,709.38,CUST01648,2023-01-12,Delivered,Wallet,0.15,13.25,Sneha,Smith,user1648@email.com,West,B2C,Organic Search,2022-08-04,30,Other,Moisturizer Ultra,Beauty,Moisturizer,354.69,3.3,2023,1,Jan,2023Q1,1047.3400000000001
ITEM0006420078,ORD0006420,PROD0079,3,224.63,0.0,224.63,673.89,544.14,CUST01565,2023-08-27,Delivered,Credit Card,0.0,12.58,Vikram,Kumar,user1565@email.com,East,B2C,Referral,2023-07-07,50,Male,Sunscreen Elite,Beauty,Sunscreen,181.38,4.0,2023,8,Aug,2023Q3,129.75
ITEM0006421000,ORD0006421,PROD0001,5,199.5,0.2,159.6,798.0,639.55,CUST01590,2024-11-12,Delivered,Net Banking,0.2,11.31,Meera,Garcia,user1590@email.com,West,B2C,Affiliate,2023-06-27,28,Other,Laptop Basic,Electronics,Laptop,127.91,2.9,2024,11,Nov,2024Q4,158.45000000000005
ITEM0006422058,ORD0006422,PROD0059,3,806.32,0.1,725.69,2177.07,1122.66,CUST00776,2024-12-12,Delivered,Wallet,0.1,13.68,Sophia,Patel,user776@email.com,Central,B2C,Social Media,2024-09-04,48,Other,Coffee Maker Ultra,Home & Garden,Coffee Maker,374.22,2.8,2024,12,Dec,2024Q4,1054.41
ITEM0006422017,ORD0006422,PROD0018,5,513.98,0.1,462.58,2312.9,1061.35,CUST00776,2024-12-12,Delivered,Wallet,0.1,13.68,Sophia,Patel,user776@email.com,Central,B2C,Social Media,2024-09-04,48,Other,Blender Elite,Home & Garden,Blender,212.27,2.6,2024,12,Dec,2024Q4,1251.5500000000002
ITEM0006422022,ORD0006422,PROD0023,4,1990.64,0.1,1791.58,7166.32,2557.96,CUST00776,2024-12-12,Delivered,Wallet,0.1,13.68,Sophia,Patel,user776@email.com,Central,B2C,Social Media,2024-09-04,48,Other,Bookshelf Pro,Home & Garden,Bookshelf,639.49,5.0,2024,12,Dec,2024Q4,4608.36
ITEM0006423016,ORD0006423,PROD0017,2,997.27,0.05,947.41,1894.82,903.32,CUST00406,2024-11-14,Delivered,PayPal,0.05,13.67,James,Taylor,user406@email.com,North,B2C,Referral,2022-09-16,61,Other,Lamp Elite,Home & Garden,Lamp,451.66,3.9,2024,11,Nov,2024Q4,991.4999999999999
ITEM0006424028,ORD0006424,PROD0029,3,503.79,0.0,503.79,1511.37,675.33,CUST00231,2024-10-06,Delivered,Credit Card,0.0,5.73,Amit,Garcia,user231@email.com,South,B2C,Paid Search,2022-11-29,27,Male,Football Plus,Sports,Football,225.11,3.3,2024,10,Oct,2024Q4,836.0399999999998
ITEM0006424127,ORD0006424,PROD0128,2,2448.56,0.0,2448.56,4897.12,1543.7,CUST00231,2024-10-06,Delivered,Credit Card,0.0,5.73,Amit,Garcia,user231@email.com,South,B2C,Paid Search,2022-11-29,27,Male,T-Shirt Basic,Clothing,T-Shirt,771.85,3.6,2024,10,Oct,2024Q4,3353.42
ITEM0006424138,ORD0006424,PROD0139,4,762.92,0.0,762.92,3051.68,2266.08,CUST00231,2024-10-06,Delivered,Credit Card,0.0,5.73,Amit,Garcia,user231@email.com,South,B2C,Paid Search,2022-11-29,27,Male,Coffee Maker Elite,Home & Garden,Coffee Maker,566.52,4.9,2024,10,Oct,2024Q4,785.5999999999999
ITEM0006424149,ORD0006424,PROD0150,1,1653.56,0.0,1653.56,1653.56,703.86,CUST00231,2024-10-06,Delivered,Credit Card,0.0,5.73,Amit,Garcia,user231@email.com,South,B2C,Paid Search,2022-11-29,27,Male,Backpack Plus,Sports,Backpack,703.86,3.5,2024,10,Oct,2024Q4,949.6999999999999
ITEM0006425029,ORD0006425,PROD0030,3,1030.47,0.1,927.42,2782.26,1560.09,CUST00403,2023-04-19,Delivered,Debit Card,0.1,9.94,Oliver,Brown,user403@email.com,West,B2C,Direct,2022-08-28,48,Other,Backpack Ultra,Sports,Backpack,520.03,4.2,2023,4,Apr,2023Q2,1222.1700000000003
ITEM0006426142,ORD0006426,PROD0143,2,873.41,0.0,873.41,1746.82,817.64,CUST00634,2024-11-21,Delivered,Debit Card,0.0,7.6,Sophia,Davis,user634@email.com,South,B2B,Direct,2024-11-15,42,Male,Bookshelf Ultra,Home & Garden,Bookshelf,408.82,4.0,2024,11,Nov,2024Q4,929.18
ITEM0006426026,ORD0006426,PROD0027,1,2013.38,0.0,2013.38,2013.38,639.88,CUST00634,2024-11-21,Delivered,Debit Card,0.0,7.6,Sophia,Davis,user634@email.com,South,B2B,Direct,2024-11-15,42,Male,Cycling Helmet Pro,Sports,Cycling Helmet,639.88,4.8,2024,11,Nov,2024Q4,1373.5
ITEM0006426028,ORD0006426,PROD0029,1,503.79,0.0,503.79,503.79,225.11,CUST00634,2024-11-21,Delivered,Debit Card,0.0,7.6,Sophia,Davis,user634@email.com,South,B2B,Direct,2024-11-15,42,Male,Football Plus,Sports,Football,225.11,3.3,2024,11,Nov,2024Q4,278.68
ITEM0006427071,ORD0006427,PROD0072,2,1033.36,0.0,1033.36,2066.72,709.38,CUST00687,2024-11-15,Delivered,Credit Card,0.0,2.8,Oliver,Kumar,user687@email.com,South,B2C,Social Media,2024-07-24,64,Male,Moisturizer Ultra,Beauty,Moisturizer,354.69,3.3,2024,11,Nov,2024Q4,1357.3399999999997
ITEM0006428045,ORD0006428,PROD0046,2,1156.23,0.1,1040.61,2081.22,677.82,CUST01440,2024-04-06,Delivered,PayPal,0.1,6.23,Divya,Wilson,user1440@email.com,South,B2C,Organic Search,2023-11-05,63,Other,Speaker Pro,Electronics,Speaker,338.91,3.4,2024,4,Apr,2024Q2,1403.3999999999996
ITEM0006429082,ORD0006429,PROD0083,5,1403.5,0.0,1403.5,7017.5,2871.45,CUST01222,2024-07-16,Delivered,Wallet,0.0,2.8,Arjun,Johnson,user1222@email.com,West,B2C,Referral,2024-06-23,45,Female,Headphones Ultra,Electronics,Headphones,574.29,4.6,2024,7,Jul,2024Q3,4146.05
ITEM0006429084,ORD0006429,PROD0085,2,2532.05,0.0,2532.05,5064.1,1555.5,CUST01222,2024-07-16,Delivered,Wallet,0.0,2.8,Arjun,Johnson,user1222@email.com,West,B2C,Referral,2024-06-23,45,Female,Camera Basic,Electronics,Camera,777.75,2.8,2024,7,Jul,2024Q3,3508.6000000000004
ITEM0006429078,ORD0006429,PROD0079,3,224.63,0.0,224.63,673.89,544.14,CUST01222,2024-07-16,Delivered,Wallet,0.0,2.8,Arjun,Johnson,user1222@email.com,West,B2C,Referral,2024-06-23,45,Female,Sunscreen Elite,Beauty,Sunscreen,181.38,4.0,2024,7,Jul,2024Q3,129.75
ITEM0006429000,ORD0006429,PROD0001,2,199.5,0.0,199.5,399.0,255.82,CUST01222,2024-07-16,Delivered,Wallet,0.0,2.8,Arjun,Johnson,user1222@email.com,West,B2C,Referral,2024-06-23,45,Female,Laptop Basic,Electronics,Laptop,127.91,2.9,2024,7,Jul,2024Q3,143.18
ITEM0006430071,ORD0006430,PROD0072,1,1033.36,0.05,981.69,981.69,354.69,CUST01844,2024-01-24,Delivered,Net Banking,0.05,14.88,Nikhil,Shah,user1844@email.com,Central,Enterprise,Email,2022-06-18,32,Female,Moisturizer Ultra,Beauty,Moisturizer,354.69,3.3,2024,1,Jan,2024Q1,627.0
ITEM0006430140,ORD0006430,PROD0141,2,1902.6,0.05,1807.47,3614.94,1129.7,CUST01844,2024-01-24,Delivered,Net Banking,0.05,14.88,Nikhil,Shah,user1844@email.com,Central,Enterprise,Email,2022-06-18,32,Female,Curtains Basic,Home & Garden,Curtains,564.85,4.2,2024,1,Jan,2024Q1,2485.24
ITEM0006432115,ORD0006432,PROD0116,2,1030.33,0.05,978.81,1957.62,1463.54,CUST00080,2024-04-13,Delivered,Wallet,0.05,4.97,Nikhil,Verma,user80@email.com,South,B2B,Social Media,2024-01-08,51,Female,Shampoo Basic,Beauty,Shampoo,731.77,4.1,2024,4,Apr,2024Q2,494.0799999999999
ITEM0006432098,ORD0006432,PROD0099,3,1591.13,0.05,1511.57,4534.71,2042.16,CUST00080,2024-04-13,Delivered,Wallet,0.05,4.97,Nikhil,Verma,user80@email.com,South,B2B,Social Media,2024-01-08,51,Female,Coffee Maker Basic,Home & Garden,Coffee Maker,680.72,2.6,2024,4,Apr,2024Q2,2492.55
ITEM0006432020,ORD0006432,PROD0021,2,730.03,0.05,693.53,1387.06,742.68,CUST00080,2024-04-13,Delivered,Wallet,0.05,4.97,Nikhil,Verma,user80@email.com,South,B2B,Social Media,2024-01-08,51,Female,Curtains Elite,Home & Garden,Curtains,371.34,4.0,2024,4,Apr,2024Q2,644.38
ITEM0006433064,ORD0006433,PROD0065,4,412.32,0.2,329.86,1319.44,607.12,CUST01140,2024-12-04,Delivered,PayPal,0.2,3.53,James,Jones,user1140@email.com,North,B2C,Paid Search,2024-11-28,38,Other,Dumbbell Set Elite,Sports,Dumbbell Set,151.78,4.9,2024,12,Dec,2024Q4,712.32
ITEM0006434049,ORD0006434,PROD0050,1,678.16,0.0,678.16,678.16,453.84,CUST00185,2024-11-18,Delivered,Credit Card,0.0,5.2,Sanjay,Reddy,user185@email.com,West,B2C,Organic Search,2024-10-20,21,Female,Jacket Plus,Clothing,Jacket,453.84,4.2,2024,11,Nov,2024Q4,224.32
ITEM0006434091,ORD0006434,PROD0092,3,707.01,0.0,707.01,2121.03,796.02,CUST00185,2024-11-18,Delivered,Credit Card,0.0,5.2,Sanjay,Reddy,user185@email.com,West,B2C,Organic Search,2024-10-20,21,Female,Sneakers Ultra,Clothing,Sneakers,265.34,3.8,2024,11,Nov,2024Q4,1325.0100000000002
ITEM0006434072,ORD0006434,PROD0073,5,303.83,0.0,303.83,1519.15,765.6,CUST00185,2024-11-18,Delivered,Credit Card,0.0,5.2,Sanjay,Reddy,user185@email.com,West,B2C,Organic Search,2024-10-20,21,Female,Perfume Basic,Beauty,Perfume,153.12,3.9,2024,11,Nov,2024Q4,753.5500000000001
ITEM0006435135,ORD0006435,PROD0136,3,1281.1,0.2,1024.88,3074.64,1553.25,CUST01788,2023-04-06,Delivered,Wallet,0.2,10.97,Nikhil,Brown,user1788@email.com,East,B2C,Direct,2023-01-10,50,Male,Sofa Plus,Home & Garden,Sofa,517.75,3.2,2023,4,Apr,2023Q2,1521.3899999999999
ITEM0006437101,ORD0006437,PROD0102,5,1324.98,0.0,1324.98,6624.9,2859.55,CUST01525,2024-11-04,Delivered,Debit Card,0.0,7.02,Sneha,Miller,user1525@email.com,South,B2B,Affiliate,2023-09-18,18,Other,Plant Pot Ultra,Home & Garden,Plant Pot,571.91,3.1,2024,11,Nov,2024Q4,3765.3499999999995
