customer_id,first_name,last_name,email,region,segment,acquisition_channel,registration_date,age,gender
CUST00614,Ava,Taylor,user614@email.com,Central,B2C,Direct,2022-05-22,53,Male
CUST00615,Emma,Jones,user615@email.com,East,B2C,Organic Search,2024-10-13,32,Female
CUST00616,Shreya,Taylor,user616@email.com,Central,B2C,Referral,2023-05-31,41,Other
CUST00617,Sneha,Kumar,user617@email.com,South,B2C,Social Media,2023-12-04,58,Female
CUST00618,Sanjay,Johnson,user618@email.com,North,B2C,Paid Search,2024-04-30,49,Male
CUST00619,Sneha,Verma,user619@email.com,Central,B2C,Organic Search,2023-09-28,43,Male
CUST00620,Liam,Joshi,user620@email.com,East,B2C,Email,2023-12-11,20,Other
CUST00621,Kiran,Kumar,user621@email.com,West,B2C,Direct,2024-11-10,50,Male
CUST00622,Aarav,Miller,user622@email.com,North,B2C,Email,2024-02-14,55,Female
CUST00623,William,Gupta,user623@email.com,Central,B2C,Affiliate,2024-02-29,26,Male
CUST00624,Emma,Taylor,user624@email.com,Central,B2B,Direct,2023-08-25,42,Female
CUST00625,Mia,Shah,user625@email.com,East,B2C,Social Media,2024-08-04,36,Female
CUST00626,Vikram,Brown,user626@email.com,Central,B2B,Referral,2022-07-27,50,Female
CUST00627,Isabella,Smith,user627@email.com,Central,B2C,Paid Search,2024-04-30,31,Other
CUST00628,Emma,Johnson,user628@email.com,South,Enterprise,Referral,2023-03-28,29,Other
CUST00629,Oliver,Smith,user629@email.com,North,B2B,Direct,2024-04-22,48,Other
CUST00630,Emma,Brown,user630@email.com,Central,B2C,Affiliate,2024-06-05,45,Male
CUST00631,Sneha,Sharma,user631@email.com,West,B2C,Referral,2024-03-23,21,Male
CUST00632,William,Gupta,user632@email.com,East,B2C,Paid Search,2023-02-19,21,Other
CUST00633,Arjun,Davis,user633@email.com,North,B2C,Email,2023-04-04,24,Other
CUST00634,Sophia,Davis,user634@email.com,South,B2B,Direct,2024-11-15,42,Male
CUST00635,Ava,Reddy,user635@email.com,North,Enterprise,Email,2024-03-04,44,Other
CUST00636,Shreya,Patel,user636@email.com,North,B2B,Paid Search,2023-05-01,57,Female
CUST00637,Mia,Johnson,user637@email.com,Central,B2C,Direct,2022-12-17,30,Other
CUST00638,Divya,Jones,user638@email.com,South,Enterprise,Organic Search,2022-10-28,29,Male
CUST00639,Sneha,Williams,user639@email.com,North,B2C,Direct,2024-03-09,34,Male
CUST00640,Kiran,Verma,user640@email.com,North,B2C,Referral,2022-09-07,27,Male
CUST00641,Mia,Smith,user641@email.com,Central,B2C,Referral,2022-08-27,57,Other
CUST00642,Anjali,Wilson,user642@email.com,Central,B2C,Affiliate,2023-04-13,63,Female
CUST00643,Pooja,Gupta,user643@email.com,Central,B2C,Direct,2024-03-27,28,Female
CUST00644,Shreya,Williams,user644@email.com,North,B2C,Paid Search,2024-04-23,60,Female
CUST00645,Kavya,Reddy,user645@email.com,South,Enterprise,Direct,2023-05-30,51,Female
CUST00646,Liam,Sharma,user646@email.com,North,B2C,Email,2024-05-22,33,Other
CUST00647,Mia,Taylor,user647@email.com,South,Enterprise,Referral,2024-08-11,38,Female
CUST00648,Suresh,Verma,user648@email.com,Central,B2B,Organic Search,2022-06-26,51,Female
CUST00649,Ava,Miller,user649@email.com,West,B2C,Social Media,2024-03-09,59,Male
CUST00650,Sanjay,Singh,user650@email.com,North,B2C,Affiliate,2023-05-13,52,Other
CUST00651,James,Singh,user651@email.com,South,B2C,Affiliate,2022-01-12,31,Other
CUST00652,Liam,Kumar,user652@email.com,South,B2C,Referral,2023-10-21,65,Female
CUST00653,Liam,Singh,user653@email.com,South,B2C,Referral,2024-10-01,39,Male
CUST00654,Rahul,Patel,user654@email.com,South,B2B,Direct,2022-05-16,22,Other
CUST00655,Mia,Verma,user655@email.com,West,B2C,Referral,2022-12-20,43,Female
CUST00656,Aarav,Williams,user656@email.com,North,B2C,Referral,2023-05-07,64,Other
CUST00657,William,Wilson,user657@email.com,North,B2B,Organic Search,2022-04-09,40,Other
CUST00658,Divya,Reddy,user658@email.com,Central,B2C,Affiliate,2022-06-14,46,Female
CUST00659,Liam,Sharma,user659@email.com,West,B2C,Paid Search,2023-09-06,26,Other
CUST00660,Ava,Davis,user660@email.com,East,Enterprise,Paid Search,2023-08-31,37,Other
CUST00661,Kavya,Sharma,user661@email.com,Central,B2B,Paid Search,2024-10-03,25,Male
CUST00662,Kiran,Taylor,user662@email.com,West,B2C,Organic Search,2022-01-08,37,Male
CUST00663,Arjun,Brown,user663@email.com,Central,B2C,Paid Search,2023-06-19,32,Other
CUST00664,Arjun,Kumar,user664@email.com,South,B2C,Direct,2023-01-28,21,Other
CUST00665,James,Davis,user665@email.com,North,B2C,Organic Search,2023-12-18,34,Male
CUST00666,Sophia,Wilson,user666@email.com,West,Enterprise,Social Media,2022-11-03,26,Other
CUST00667,Pooja,Kumar,user667@email.com,East,B2C,Paid Search,2024-10-15,38,Female
CUST00668,Amit,Taylor,user668@email.com,East,B2C,Paid Search,2023-12-02,54,Other
CUST00669,Ava,Smith,user669@email.com,West,B2C,Social Media,2023-07-21,33,Male
CUST00670,Meera,Verma,user670@email.com,East,B2C,Referral,2024-09-22,39,Female
CUST00671,Nikhil,Johnson,user671@email.com,East,B2C,Organic Search,2023-12-21,29,Other
CUST00672,Rahul,Verma,user672@email.com,South,B2B,Paid Search,2024-07-31,34,Other
CUST00673,Rahul,Singh,user673@email.com,North,B2B,Referral,2024-08-31,19,Other
CUST00674,Suresh,Wilson,user674@email.com,South,Enterprise,Direct,2024-06-18,34,Other
CUST00675,Anjali,Mehta,user675@email.com,East,B2C,Affiliate,2024-04-18,55,Other
CUST00676,Vikram,Jones,user676@email.com,Central,B2C,Email,2023-03-29,41,Other
CUST00677,Emma,Shah,user677@email.com,Central,B2C,Affiliate,2022-01-17,50,Male
CUST00678,Ananya,Gupta,user678@email.com,Central,Enterprise,Referral,2023-11-25,27,Other
CUST00679,Kavya,Patel,user679@email.com,South,B2B,Paid Search,2024-01-22,22,Female
CUST00680,Pooja,Patel,user680@email.com,South,B2C,Affiliate,2023-07-28,41,Female
CUST00681,Mia,Jones,user681@email.com,North,B2C,Referral,2023-12-31,38,Male
CUST00682,James,Verma,user682@email.com,East,B2C,Direct,2024-03-20,29,Female
CUST00683,Suresh,Johnson,user683@email.com,Central,B2C,Affiliate,2024-10-12,22,Other
CUST00684,Suresh,Shah,user684@email.com,Central,B2C,Affiliate,2023-01-26,40,Female
CUST00685,Noah,Taylor,user685@email.com,North,B2C,Paid Search,2024-01-19,46,Male
CUST00686,Rahul,Miller,user686@email.com,East,B2C,Paid Search,2022-12-24,28,Female
CUST00687,Oliver,Kumar,user687@email.com,South,B2C,Social Media,2024-07-24,64,Male
CUST00688,Emma,Garcia,user688@email.com,West,B2C,Paid Search,2024-01-19,59,Female
CUST00689,Pooja,Patel,user689@email.com,South,B2C,Paid Search,2022-02-04,26,Other
CUST00690,Priya,Wilson,user690@email.com,South,B2C,Social Media,2024-03-07,29,Other
CUST00691,Deepa,Wilson,user691@email.com,North,B2B,Referral,2023-09-22,60,Female
CUST00692,Arjun,Jones,user692@email.com,Central,Enterprise,Affiliate,2022-05-14,48,Male
CUST00693,Liam,Brown,user693@email.com,Central,B2C,Direct,2022-12-07,29,Other
CUST00694,Sanjay,Verma,user694@email.com,South,B2B,Social Media,2024-10-21,47,Other
CUST00695,Rahul,Shah,user695@email.com,West,B2C,Organic Search,2024-07-06,19,Male
CUST00696,Isabella,Miller,user696@email.com,West,B2B,Direct,2024-03-23,24,Male
CUST00697,Noah,Taylor,user697@email.com,Central,B2C,Affiliate,2024-01-10,52,Other
CUST00698,Rahul,Garcia,user698@email.com,South,Enterprise,Direct,2022-07-02,18,Other
CUST00699,Meera,Miller,user699@email.com,West,B2C,Organic Search,2024-10-05,62,Other
CUST00700,Pooja,Garcia,user700@email.com,West,B2C,Affiliate,2023-10-29,65,Other
CUST00701,Sneha,Brown,user701@email.com,South,B2C,Affiliate,2024-06-13,32,Male
CUST00702,Deepa,Davis,user702@email.com,West,B2C,Organic Search,2023-03-17,63,Other
CUST00703,Kiran,Miller,user703@email.com,North,B2C,Email,2022-01-12,59,Male
CUST00704,Meera,Johnson,user704@email.com,North,B2C,Referral,2023-05-06,55,Female
CUST00705,Isabella,Davis,user705@email.com,West,B2C,Direct,2023-02-10,35,Other
CUST00706,William,Joshi,user706@email.com,West,B2C,Direct,2023-09-10,48,Male
CUST00707,Shreya,Davis,user707@email.com,West,B2C,Social Media,2023-07-30,54,Female
CUST00708,Sophia,Mehta,user708@email.com,North,B2B,Email,2023-09-11,62,Male
CUST00709,Arjun,Miller,user709@email.com,West,B2B,Affiliate,2022-06-05,53,Other
CUST00710,Oliver,Patel,user710@email.com,South,B2C,Referral,2024-11-29,18,Male
CUST00711,Anjali,Taylor,user711@email.com,West,B2C,Social Media,2022-08-14,32,Female
CUST00712,Deepa,Patel,user712@email.com,West,Enterprise,Email,2022-05-05,57,Other
CUST00713,Divya,Taylor,user713@email.com,North,Enterprise,Affiliate,2024-03-20,29,Other
CUST00714,Nikhil,Sharma,user714@email.com,South,B2B,Affiliate,2024-02-07,51,Female
CUST00715,Priya,Taylor,user715@email.com,Central,B2C,Paid Search,2022-10-30,57,Male
CUST00716,Priya,Johnson,user716@email.com,South,B2C,Paid Search,2024-11-13,23,Female
CUST00717,Kavya,Williams,user717@email.com,West,B2C,Direct,2023-09-13,18,Other
CUST00718,Mia,Singh,user718@email.com,Central,B2C,Affiliate,2022-04-17,53,Other
CUST00719,Kavya,Verma,user719@email.com,South,B2C,Paid Search,2023-06-25,47,Female
CUST00720,Aarav,Verma,user720@email.com,South,B2C,Organic Search,2024-06-12,53,Male
CUST00721,Divya,Smith,user721@email.com,North,B2B,Social Media,2024-02-21,52,Other
CUST00722,Oliver,Jones,user722@email.com,West,B2C,Affiliate,2023-01-24,33,Female
CUST00723,Emma,Jones,user723@email.com,Central,B2B,Email,2023-12-14,25,Female
CUST00724,Suresh,Shah,user724@email.com,South,B2B,Email,2022-04-15,40,Other
CUST00725,Aarav,Verma,user725@email.com,South,B2C,Email,2024-04-12,61,Other
CUST00726,Rahul,Davis,user726@email.com,South,B2C,Social Media,2023-06-16,31,Other
CUST00727,Ananya,Joshi,user727@email.com,West,B2B,Paid Search,2023-02-22,65,Male
CUST00728,Arjun,Shah,user728@email.com,South,B2B,Affiliate,2023-02-17,57,Female
CUST00729,William,Kumar,user729@email.com,North,Enterprise,Referral,2022-08-31,60,Female
CUST00730,Aarav,Davis,user730@email.com,North,B2B,Social Media,2024-08-11,57,Female
CUST00731,Noah,Wilson,user731@email.com,East,B2C,Affiliate,2024-02-04,50,Female
CUST00732,Pooja,Wilson,user732@email.com,South,B2C,Affiliate,2023-09-11,45,Female
CUST00733,Priya,Miller,user733@email.com,East,B2C,Referral,2024-04-20,29,Female
CUST00734,Oliver,Miller,user734@email.com,West,B2C,Organic Search,2022-07-06,18,Other
CUST00735,Suresh,Wilson,user735@email.com,North,B2C,Direct,2022-11-24,34,Male
CUST00736,Rohit,Shah,user736@email.com,East,B2C,Direct,2024-05-02,39,Female
CUST00737,Anjali,Brown,user737@email.com,South,B2C,Affiliate,2022-10-13,41,Female
CUST00738,Rohit,Jones,user738@email.com,South,B2C,Direct,2023-09-15,61,Male
CUST00739,Sophia,Verma,user739@email.com,South,B2C,Affiliate,2022-06-05,42,Male
CUST00740,Ava,Mehta,user740@email.com,West,B2B,Paid Search,2022-08-15,44,Female
CUST00741,Noah,Miller,user741@email.com,Central,B2B,Affiliate,2022-07-28,49,Female
CUST00742,Shreya,Wilson,user742@email.com,North,B2C,Referral,2023-01-25,28,Male
CUST00743,Liam,Verma,user743@email.com,West,B2B,Organic Search,2022-12-01,46,Other
CUST00744,Rohit,Johnson,user744@email.com,East,B2C,Affiliate,2023-06-04,34,Female
CUST00745,Meera,Kumar,user745@email.com,East,B2B,Direct,2022-01-31,30,Other
CUST00746,James,Davis,user746@email.com,South,Enterprise,Social Media,2024-06-13,40,Female
CUST00747,Sanjay,Garcia,user747@email.com,West,B2B,Email,2024-11-11,57,Female
CUST00748,James,Mehta,user748@email.com,South,B2C,Social Media,2023-12-22,44,Other
CUST00749,Kiran,Williams,user749@email.com,North,B2C,Social Media,2024-08-09,32,Female
CUST00750,James,Reddy,user750@email.com,East,B2C,Email,2023-05-08,35,Female
CUST00751,Sophia,Wilson,user751@email.com,Central,Enterprise,Email,2023-07-19,28,Male
CUST00752,Vikram,Shah,user752@email.com,East,Enterprise,Referral,2022-02-05,65,Male
CUST00753,Ananya,Williams,user753@email.com,North,B2C,Email,2022-11-24,53,Male
CUST00754,William,Williams,user754@email.com,Central,B2B,Organic Search,2022-02-10,24,Female
CUST00755,Vikram,Singh,user755@email.com,West,B2C,Paid Search,2024-08-18,65,Female
CUST00756,James,Mehta,user756@email.com,South,B2C,Paid Search,2023-11-20,19,Male
CUST00757,Kavya,Smith,user757@email.com,West,B2C,Affiliate,2024-10-27,52,Female
CUST00758,Nikhil,Mehta,user758@email.com,Central,B2C,Direct,2024-05-02,47,Other
CUST00759,Noah,Wilson,user759@email.com,West,B2C,Referral,2024-09-14,52,Female
CUST00760,Anjali,Davis,user760@email.com,South,B2B,Email,2023-06-24,37,Female
CUST00761,Rohit,Mehta,user761@email.com,East,B2C,Direct,2023-10-03,26,Female
CUST00762,Anjali,Davis,user762@email.com,North,B2C,Email,2023-03-22,48,Female
CUST00763,William,Brown,user763@email.com,East,B2C,Affiliate,2022-01-15,18,Other
CUST00764,Arjun,Brown,user764@email.com,Central,B2C,Paid Search,2023-08-04,28,Other
CUST00765,Suresh,Williams,user765@email.com,South,B2C,Email,2024-09-30,58,Male
CUST00766,William,Taylor,user766@email.com,East,B2C,Referral,2024-03-13,52,Female
CUST00767,Arjun,Singh,user767@email.com,South,B2C,Organic Search,2023-10-04,58,Female
CUST00768,Nikhil,Verma,user768@email.com,Central,B2C,Social Media,2024-08-17,19,Male
CUST00769,Shreya,Sharma,user769@email.com,South,Enterprise,Social Media,2022-03-19,35,Male
CUST00770,Sophia,Sharma,user770@email.com,South,B2C,Organic Search,2023-11-13,49,Male
CUST00771,Meera,Reddy,user771@email.com,West,Enterprise,Email,2023-06-16,62,Male
CUST00772,Rahul,Mehta,user772@email.com,North,B2C,Email,2023-05-29,22,Other
CUST00773,Ananya,Joshi,user773@email.com,East,B2B,Affiliate,2024-01-01,18,Male
CUST00774,Suresh,Jones,user774@email.com,South,B2B,Organic Search,2023-01-22,30,Female
CUST00775,Sanjay,Joshi,user775@email.com,West,B2C,Social Media,2022-05-26,38,Male
CUST00776,Sophia,Patel,user776@email.com,Central,B2C,Social Media,2024-09-04,48,Other
CUST00777,Arjun,Johnson,user777@email.com,North,B2B,Paid Search,2023-04-10,25,Male
CUST00778,Meera,Smith,user778@email.com,North,B2C,Social Media,2024-09-10,55,Male
CUST00779,Ava,Shah,user779@email.com,North,Enterprise,Direct,2023-09-07,62,Female
CUST00780,Vikram,Johnson,user780@email.com,North,B2C,Email,2024-07-15,23,Other
CUST00781,Amit,Patel,user781@email.com,North,B2C,Paid Search,2024-08-19,62,Other
CUST00782,Vikram,Garcia,user782@email.com,South,B2C,Direct,2022-06-16,59,Female
CUST00783,Sophia,Joshi,user783@email.com,North,B2C,Social Media,2023-11-13,64,Male
CUST00784,Noah,Patel,user784@email.com,West,B2B,Direct,2023-01-25,36,Other
CUST00785,Arjun,Wilson,user785@email.com,South,B2C,Social Media,2024-02-01,64,Female
CUST00786,Isabella,Taylor,user786@email.com,Central,B2C,Direct,2023-03-04,27,Female
CUST00787,Liam,Verma,user787@email.com,Central,B2C,Organic Search,2023-04-05,58,Other
CUST00788,Sophia,Gupta,user788@email.com,North,B2C,Social Media,2023-08-12,57,Male
CUST00789,Sophia,Singh,user789@email.com,Central,B2B,Paid Search,2023-05-14,51,Other
CUST00790,William,Davis,user790@email.com,South,B2C,Social Media,2024-02-12,44,Other
CUST00791,Sneha,Kumar,user791@email.com,Central,B2C,Organic Search,2023-05-16,26,Male
CUST00792,Arjun,Kumar,user792@email.com,West,B2C,Organic Search,2022-02-18,54,Other
CUST00793,Emma,Garcia,user793@email.com,Central,B2C,Direct,2023-08-27,34,Male
CUST00794,Pooja,Taylor,user794@email.com,North,B2C,Paid Search,2023-07-24,59,Female
CUST00795,Nikhil,Patel,user795@email.com,East,B2C,Email,2022-05-05,41,Other
CUST00796,Liam,Taylor,user796@email.com,East,B2C,Referral,2022-04-01,22,Female
CUST00797,Arjun,Miller,user797@email.com,North,B2C,Paid Search,2022-05-02,52,Female
CUST00798,Arjun,Miller,user798@email.com,South,B2C,Paid Search,2022-10-22,53,Other
CUST00799,Meera,Kumar,user799@email.com,Central,B2C,Email,2024-05-17,62,Other
CUST00800,Noah,Kumar,user800@email.com,South,B2B,Direct,2023-10-26,43,Other
CUST00801,Emma,Gupta,user801@email.com,Central,Enterprise,Email,2023-06-09,40,Female
CUST00802,Amit,Johnson,user802@email.com,West,B2B,Email,2024-05-04,64,Female
CUST00803,Pooja,Wilson,user803@email.com,Central,B2C,Affiliate,2024-08-03,53,Other
CUST00804,Kavya,Jones,user804@email.com,West,Enterprise,Organic Search,2023-01-30,64,Male
CUST00805,Deepa,Sharma,user805@email.com,Central,B2C,Social Media,2023-03-18,18,Female
CUST00806,Arjun,Smith,user806@email.com,North,B2B,Referral,2022-12-11,35,Other
CUST00807,Shreya,Wilson,user807@email.com,Central,B2C,Organic Search,2024-03-05,47,Female
CUST00808,Vikram,Verma,user808@email.com,East,B2B,Paid Search,2022-08-31,32,Female
CUST00809,Rahul,Wilson,user809@email.com,West,B2C,Paid Search,2023-04-12,64,Male
CUST00810,Ava,Garcia,user810@email.com,South,B2C,Referral,2023-05-20,62,Other
CUST00811,Deepa,Reddy,user811@email.com,North,B2B,Direct,2022-05-29,42,Male
CUST00812,Mia,Smith,user812@email.com,East,B2B,Email,2022-03-28,44,Male
CUST00813,Sophia,Taylor,user813@email.com,North,B2C,Referral,2022-12-19,42,Male
CUST00814,Sanjay,Patel,user814@email.com,East,B2C,Paid Search,2023-04-19,38,Other
CUST00815,Vikram,Patel,user815@email.com,West,Enterprise,Affiliate,2022-12-09,56,Other
CUST00816,Rahul,Shah,user816@email.com,West,B2C,Email,2024-02-24,27,Male
CUST00817,Rahul,Garcia,user817@email.com,Central,B2B,Direct,2023-06-07,43,Female
CUST00818,Suresh,Miller,user818@email.com,West,B2B,Paid Search,2022-05-13,26,Female
CUST00819,Arjun,Garcia,user819@email.com,West,B2C,Paid Search,2024-05-18,53,Other
CUST00820,Pooja,Shah,user820@email.com,North,B2C,Email,2024-03-25,38,Other
CUST00821,Rahul,Kumar,user821@email.com,West,B2C,Social Media,2024-06-13,30,Female
CUST00822,Deepa,Sharma,user822@email.com,East,B2C,Social Media,2023-06-20,57,Female
CUST00823,Vikram,Jones,user823@email.com,North,Enterprise,Paid Search,2024-08-26,30,Other
CUST00824,Vikram,Singh,user824@email.com,North,B2B,Paid Search,2023-08-04,57,Male
CUST00825,Aarav,Smith,user825@email.com,North,B2C,Email,2023-03-23,19,Female
CUST00826,Sophia,Davis,user826@email.com,South,B2C,Direct,2022-11-21,34,Other
CUST00827,Deepa,Mehta,user827@email.com,North,B2C,Referral,2024-01-21,51,Male
CUST00828,Ananya,Patel,user828@email.com,East,B2C,Referral,2023-02-01,57,Female
CUST00829,Nikhil,Sharma,user829@email.com,North,B2C,Social Media,2022-03-24,60,Other
CUST00830,Isabella,Kumar,user830@email.com,North,B2C,Referral,2023-07-14,42,Male
CUST00831,Sanjay,Kumar,user831@email.com,East,B2C,Direct,2023-08-15,52,Male
CUST00832,Arjun,Miller,user832@email.com,West,B2C,Referral,2022-10-17,19,Male
CUST00833,Mia,Miller,user833@email.com,East,B2C,Email,2023-01-20,65,Male
CUST00834,Kavya,Johnson,user834@email.com,East,B2C,Paid Search,2022-01-29,50,Female
CUST00835,James,Verma,user835@email.com,West,B2B,Affiliate,2022-04-07,19,Other
CUST00836,Pooja,Mehta,user836@email.com,East,B2B,Referral,2023-03-12,26,Male
CUST00837,Sanjay,Taylor,user837@email.com,South,B2C,Direct,2023-08-17,27,Female
CUST00838,Mia,Taylor,user838@email.com,East,B2C,Paid Search,2023-05-01,31,Other
CUST00839,Kiran,Davis,user839@email.com,South,B2B,Social Media,2022-08-04,62,Other
CUST00840,Mia,Mehta,user840@email.com,West,Enterprise,Affiliate,2024-03-24,27,Other
CUST00841,Mia,Gupta,user841@email.com,East,B2C,Direct,2024-05-27,64,Male
CUST00842,Amit,Mehta,user842@email.com,North,B2B,Email,2022-10-14,44,Female
CUST00843,Sophia,Verma,user843@email.com,South,B2B,Organic Search,2023-11-20,26,Male
CUST00844,William,Taylor,user844@email.com,Central,B2C,Direct,2022-02-10,57,Male
CUST00845,Pooja,Shah,user845@email.com,North,B2C,Referral,2024-07-15,48,Male
CUST00846,Isabella,Taylor,user846@email.com,West,B2B,Social Media,2024-02-20,29,Female
CUST00847,Anjali,Mehta,user847@email.com,South,B2C,Organic Search,2024-02-03,44,Male
CUST00848,Meera,Shah,user848@email.com,South,B2B,Organic Search,2023-02-24,29,Female
CUST00849,Anjali,Smith,user849@email.com,West,B2B,Email,2024-08-16,43,Male
CUST00850,Sophia,Williams,user850@email.com,East,B2C,Referral,2024-08-02,54,Other
CUST00851,Sanjay,Patel,user851@email.com,Central,B2C,Email,2024-04-12,20,Male
CUST00852,Shreya,Williams,user852@email.com,North,B2C,Direct,2024-03-16,58,Male
CUST00853,Divya,Jones,user853@email.com,West,B2B,Affiliate,2022-10-22,36,Female
CUST00854,Meera,Reddy,user854@email.com,Central,Enterprise,Referral,2022-09-16,51,Male
CUST00855,Liam,Jones,user855@email.com,North,B2B,Organic Search,2023-12-22,29,Other
CUST00856,Vikram,Williams,user856@email.com,West,B2C,Organic Search,2024-04-28,29,Female
CUST00857,Noah,Joshi,user857@email.com,West,B2C,Social Media,2024-07-06,62,Other
CUST00858,Oliver,Kumar,user858@email.com,North,B2C,Email,2022-09-12,58,Female
CUST00859,Sanjay,Williams,user859@email.com,Central,B2C,Paid Search,2022-05-13,42,Other
CUST00860,Priya,Gupta,user860@email.com,East,B2C,Referral,2023-08-15,27,Male
CUST00861,Ananya,Patel,user861@email.com,West,B2C,Referral,2022-08-13,46,Female
CUST00862,Ananya,Kumar,user862@email.com,South,Enterprise,Organic Search,2024-08-31,57,Female
CUST00863,Nikhil,Garcia,user863@email.com,West,B2C,Organic Search,2022-01-19,56,Female
CUST00864,Arjun,Wilson,user864@email.com,West,B2C,Email,2023-01-05,23,Other
CUST00865,Aarav,Shah,user865@email.com,Central,B2C,Referral,2024-07-21,53,Male
CUST00866,Ananya,Mehta,user866@email.com,North,B2C,Organic Search,2022-03-17,27,Male
CUST00867,Kiran,Taylor,user867@email.com,East,B2C,Organic Search,2024-11-02,21,Male
CUST00868,Ananya,Gupta,user868@email.com,East,B2C,Referral,2023-10-10,62,Other
CUST00869,Ava,Davis,user869@email.com,South,Enterprise,Referral,2024-06-08,55,Female
CUST00870,Rahul,Reddy,user870@email.com,East,B2C,Email,2022-02-25,22,Female
CUST00871,Rahul,Reddy,user871@email.com,West,B2C,Referral,2024-05-05,35,Female
CUST00872,Meera,Miller,user872@email.com,South,B2C,Direct,2024-03-29,21,Male
CUST00873,Sophia,Miller,user873@email.com,North,B2C,Referral,2024-06-06,56,Other
CUST00874,Meera,Taylor,user874@email.com,East,B2C,Direct,2023-03-23,57,Female
CUST00875,Deepa,Wilson,user875@email.com,West,B2C,Referral,2022-07-21,49,Female
CUST00876,Noah,Taylor,user876@email.com,South,B2B,Paid Search,2022-10-07,18,Male
CUST00877,Nikhil,Kumar,user877@email.com,South,B2B,Email,2022-02-07,44,Male
CUST00878,Kavya,Davis,user878@email.com,South,B2C,Paid Search,2023-06-03,62,Female
CUST00879,Ava,Singh,user879@email.com,East,B2C,Direct,2023-01-31,38,Male
CUST00880,Emma,Smith,user880@email.com,East,B2C,Direct,2022-06-26,57,Male
CUST00881,Arjun,Smith,user881@email.com,East,Enterprise,Email,2022-09-30,48,Male
CUST00882,Vikram,Garcia,user882@email.com,South,B2C,Affiliate,2024-09-29,52,Female
CUST00883,Ava,Brown,user883@email.com,North,B2B,Social Media,2023-12-20,54,Other
CUST00884,Amit,Davis,user884@email.com,Central,B2C,Direct,2024-11-19,61,Female
CUST00885,Rahul,Mehta,user885@email.com,East,B2B,Social Media,2023-07-04,42,Other
CUST00886,Liam,Gupta,user886@email.com,Central,B2C,Paid Search,2024-04-09,56,Male
CUST00887,Oliver,Smith,user887@email.com,North,B2C,Organic Search,2023-04-24,49,Male
CUST00888,Nikhil,Reddy,user888@email.com,South,B2C,Paid Search,2023-08-01,25,Female
CUST00889,William,Joshi,user889@email.com,North,B2C,Organic Search,2022-02-28,48,Other
CUST00890,Arjun,Smith,user890@email.com,West,B2B,Direct,2022-08-28,37,Female
CUST00891,William,Kumar,user891@email.com,Central,B2C,Paid Search,2022-08-11,31,Other
CUST00892,Nikhil,Williams,user892@email.com,Central,B2C,Social Media,2022-02-26,20,Other
CUST00893,Isabella,Singh,user893@email.com,East,B2C,Organic Search,2024-07-12,24,Other
CUST00894,Sophia,Reddy,user894@email.com,North,B2C,Social Media,2024-10-20,58,Male
CUST00895,Arjun,Joshi,user895@email.com,East,B2C,Social Media,2023-05-14,46,Other
CUST00896,Rohit,Mehta,user896@email.com,South,B2C,Organic Search,2022-07-02,57,Other
CUST00897,Sneha,Joshi,user897@email.com,Central,B2C,Social Media,2024-03-09,35,Male
CUST00898,Kiran,Shah,user898@email.com,South,B2C,Direct,2023-03-17,39,Other
CUST00899,Priya,Mehta,user899@email.com,North,B2C,Referral,2023-11-21,21,Male
CUST00900,Priya,Singh,user900@email.com,West,B2C,Referral,2023-08-19,56,Other
CUST00901,Liam,Jones,user901@email.com,Central,B2C,Social Media,2024-09-04,30,Other
CUST00902,Ava,Davis,user902@email.com,North,Enterprise,Affiliate,2024-11-08,47,Other
CUST00903,Rahul,Jones,user903@email.com,North,B2C,Referral,2022-07-24,59,Other
CUST00904,Anjali,Shah,user904@email.com,South,B2C,Direct,2023-12-24,34,Female
CUST00905,Ananya,Smith,user905@email.com,East,B2C,Organic Search,2023-09-02,22,Female
CUST00906,Kavya,Garcia,user906@email.com,West,B2B,Social Media,2022-06-25,40,Other
CUST00907,Vikram,Miller,user907@email.com,North,B2C,Referral,2024-06-11,24,Female
CUST00908,James,Singh,user908@email.com,East,B2C,Email,2024-05-13,55,Female
CUST00909,Deepa,Shah,user909@email.com,Central,B2C,Email,2023-01-06,42,Male
CUST00910,Arjun,Wilson,user910@email.com,West,B2B,Email,2023-06-14,54,Female
CUST00911,Oliver,Shah,user911@email.com,South,B2C,Organic Search,2024-04-25,65,Other
CUST00912,Liam,Garcia,user912@email.com,North,B2C,Email,2024-06-10,38,Other
CUST00913,Liam,Jones,user913@email.com,South,B2C,Email,2022-06-01,22,Other
CUST00914,Emma,Taylor,user914@email.com,West,B2C,Referral,2022-06-18,60,Male
CUST00915,Arjun,Mehta,user915@email.com,Central,Enterprise,Referral,2022-05-21,18,Male
CUST00916,Vikram,Jones,user916@email.com,Central,B2C,Direct,2024-10-23,54,Female
CUST00917,Arjun,Smith,user917@email.com,East,B2C,Referral,2022-10-31,37,Female
CUST00918,Rahul,Wilson,user918@email.com,North,B2C,Direct,2023-06-19,43,Male
CUST00919,Priya,Johnson,user919@email.com,Central,Enterprise,Organic Search,2023-04-02,63,Other
CUST00920,Sneha,Reddy,user920@email.com,North,B2C,Referral,2023-07-13,55,Female
CUST00921,Amit,Williams,user921@email.com,West,B2C,Direct,2024-08-29,31,Other
